genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75
disco,9891.8597027005,-3640.048647979138,-613.5651509914336,-3172.9621771329375,-1249.5175470962508,-7203.249283354851,-866.8474829487304,2213.6470527533615,-6001.394188359331,442.73698404892406,2115.891381261359,-498.8094864400942,6535652.0,4820023.0,2278921.0,1719465.0,1500117.0,1022766.0,961043.0,956730.0,708594.0,763142.0,799649.0,603681.0,482217.0,415264.0,513932.0,442512.0,494736.0,420889.0,475060.0,618403.0,512025.0,460121.0,392339.0,413373.0,472565.0,524808.0,442770.0,435859.0,451440.0,464177.0,493908.0,499266.0,15.081625321612425,15.063793781189661,14.32844179451314,14.005819593873355,13.933674461076572,13.60813113921743,13.564829839809542,13.491781899972668,13.227884051433438,13.279238486843647,13.265860440785342,13.100628254465006,12.859427301478018,12.699373832313915,12.88864139357537,12.76937266166691,12.872544166551082,12.704794860023155,12.85328210803499,13.12764869201061,12.889831782418645,12.823733701023617,12.674614161071467,12.711941182577206,12.869948379509912,12.977025785797014,12.805997171755273,12.801233672665079,12.833454719104296,12.869924584237474,12.917580922215183,12.929125782791138
disco,9803.839578411595,-5127.155679370327,-5126.000492987834,2546.402055689151,667.9018650259991,-2623.268090202923,-3838.8944104391594,4493.305283532773,-2144.185974096685,334.3968603310816,-950.1091529565922,-939.6141377803588,7083952.0,3115866.0,2409954.0,1522876.0,1286942.0,1625554.0,1746559.0,1831625.0,1377523.0,1146071.0,997699.0,645616.0,528089.0,468041.0,471138.0,427582.0,443630.0,453965.0,462816.0,449569.0,425287.0,415234.0,318715.0,354218.0,380623.0,339961.0,301732.0,241809.0,210516.0,186019.0,144391.0,119814.0,15.323173953337989,14.672816221739799,14.418982043001371,13.96977803519123,13.859363973718972,14.106876317020893,14.154025884029227,14.23051808268238,13.938866556113474,13.764562255471418,13.628974846431372,13.199756190001304,12.999601884357373,12.879613552021505,12.881755207409148,12.793124050683819,12.829250041507624,12.858745501973804,12.87818788831481,12.84629986960299,12.787088470196455,12.764015499867227,12.509178490024942,12.61286391163465,12.672431998276956,12.560136787150437,12.425297098367249,12.227808385937855,12.079320330854866,11.96082895903318,11.7093058384982,11.513548088110797
disco,9414.080794521713,-6237.594200714191,-4867.511833355964,-4262.731440814261,-2653.2470533054166,-7656.135770394027,-5670.69578291398,-2823.06713775482,-5186.188664702963,-3206.1094517660486,-2592.3447614853712,-570.9485213609961,4731186.0,2833082.0,1760741.0,1561524.0,1164209.0,966034.0,886298.0,831182.0,733834.0,576020.0,508446.0,454861.0,444227.0,411597.0,310555.0,324902.0,345474.0,343203.0,304090.0,298978.0,293686.0,296766.0,275600.0,274985.0,255810.0,272078.0,278537.0,275001.0,273073.0,267591.0,268233.0,254089.0,14.977084697191355,14.630313403117468,14.167685102500664,14.072622132227844,13.782823048497132,13.571028880511935,13.47877934344837,13.453446733861172,13.315122524555509,13.093836272059612,12.972744697656646,12.864645481180279,12.843996529958188,12.766699927890409,12.469049901620224,12.529536173762153,12.586164849982714,12.577397466410245,12.447496677297549,12.431355716566538,12.412760843967472,12.434829708164031,12.36503933767588,12.360820509449365,12.264436087230177,12.345815525809371,12.360590141941442,12.366966883459536,12.344498410155426,12.335520842023918,12.33657357156723,12.276792594992001
disco,9637.444545121836,-6853.9668495250635,-969.5036906173525,-8757.28896744558,-2632.3306820630837,231.88898123212323,-2326.179835504425,-2900.3299520201113,-4836.640622864543,4171.095493283248,-1166.780685477826,-586.3068769278009,3801072.0,2911865.0,2127257.0,2014283.0,1719932.0,1450092.0,921744.0,655175.0,747060.0,811522.0,541629.0,563968.0,488186.0,435093.0,417899.0,370963.0,365969.0,413257.0,423516.0,426860.0,438204.0,443515.0,429643.0,376273.0,404476.0,303137.0,320343.0,275891.0,274722.0,243910.0,224765.0,217003.0,14.570806887166194,14.649581290251916,14.304196036856604,14.257064831753507,14.141683019441219,13.917254649693554,13.486577954061914,13.189636017628558,13.33923727180384,13.406917024683613,13.008518409806058,13.047840088217685,12.907165459670395,12.78560678414005,12.72216040298009,12.639944861019616,12.542552704912413,12.663493787153175,12.69468551230444,12.724910846407697,12.723139054894732,12.765956762642144,12.72976729636996,12.617807476229597,12.696185258053054,12.425684019724116,12.470604337113201,12.332838444545906,12.324280332201448,12.21985794961206,12.146422320241197,12.101591746457919
disco,9726.978878904023,-3535.1567745480925,-12225.02814096614,-2515.81333842203,988.0116207021124,537.6816214217336,-522.4856481570783,-272.9027635560798,-890.6231214475515,2837.6729739797242,-345.00183671785345,-2613.2648660389727,4374389.0,2406706.0,3030295.0,2322262.0,3063333.0,2276871.0,1613592.0,1155466.0,820963.0,783736.0,756508.0,512273.0,453151.0,305307.0,276854.0,276501.0,324183.0,307241.0,331928.0,333951.0,387265.0,390795.0,318867.0,380026.0,313681.0,312901.0,318080.0,353554.0,316561.0,277715.0,279110.0,245876.0,14.788705953227621,14.403398138608948,14.677470282510543,14.4328963055809,14.729643287600087,14.409423015706405,14.08216733592262,13.724273126418902,13.381501089692234,13.34624729059355,13.334123185395816,12.963164424248717,12.813510886908183,12.446897722173809,12.35298603430953,12.354482116397337,12.525206915994572,12.462717008970934,12.545327018640473,12.53165323084999,12.696145083582485,12.702147026507417,12.496689301895268,12.687658923455238,12.476842828118217,12.480174729797678,12.486937128722445,12.600026071450497,12.488597402617023,12.350819332056894,12.369781302462304,12.241907040957273
disco,9506.130144940404,-4005.461536746792,-9147.500668880186,1601.6679623533018,-8149.344859206308,1285.1509625503093,-5928.121892482349,-841.2588890378528,-4790.230236519863,-614.5255905010642,-8391.218831555036,-2649.925830764687,4319613.0,2681592.0,2076895.0,1265692.0,1342831.0,1242226.0,762584.0,656429.0,717320.0,595435.0,383137.0,670084.0,618936.0,665531.0,587434.0,518096.0,496455.0,456518.0,412985.0,399546.0,344568.0,291244.0,231562.0,174315.0,144109.0,138929.0,103076.0,67719.0,61291.0,58129.0,48541.0,42728.0,14.82709992421527,14.585735530233544,14.303958608631866,13.840128117988801,13.908632873942416,13.803906701484733,13.365853130755307,13.115516919250615,13.252510073039083,13.096858631484672,12.683636851381793,13.169852845176003,13.155817440858497,13.234362990762367,13.10003174156422,12.993971294126307,12.945633248291266,12.871007488919405,12.759628858655159,12.715483970421324,12.591213271537695,12.387866008487379,12.174006277710093,11.884860918818935,11.706718211835726,11.660667787551896,11.38383130658988,10.946772253882095,10.832801275872686,10.8140037730995,10.620144885294815,10.488476021082802
disco,9290.167499295581,-7593.813074918811,4731.064606764815,-1871.478365093012,1478.0021403346595,-1377.8350993580752,-2336.0791896657497,627.4900503078115,-526.3208674210372,-1605.5892821138555,-1886.569355854317,-972.4677481641801,4681196.0,1396982.0,738398.0,473140.0,438757.0,367455.0,398364.0,388738.0,328420.0,457368.0,368191.0,395214.0,329237.0,354749.0,366394.0,328694.0,317624.0,361436.0,355770.0,288734.0,327225.0,322227.0,354542.0,406884.0,514338.0,358429.0,296732.0,320252.0,291542.0,305938.0,311444.0,297479.0,14.815505989617565,13.826419436631255,13.163052172408765,12.730196100043267,12.65950534301466,12.525559631339911,12.627643332783926,12.590507061548577,12.410583645585595,12.718581281481974,12.506956645796144,12.530138438510882,12.41558678870931,12.503212208950469,12.566280194450067,12.498614747264337,12.467191289460343,12.57093665371428,12.608768134893475,12.396040538022964,12.51648368793316,12.501567449442172,12.600224582716383,12.729712847662977,12.95298683758808,12.613284682139138,12.414747432922798,12.506438532191344,12.399908113257899,12.47311908901019,12.457091208750017,12.42608335885121
disco,9838.700815411716,-10973.351176320099,705.2625752336196,1056.8785935364376,-371.07876175746765,-5257.938372039921,-2579.7313377474266,-1954.7492508994324,-4067.657978876839,-2383.388506327089,-1766.8778438941208,-2247.371757073448,5678613.0,2161885.0,1140160.0,728751.0,710872.0,743136.0,621061.0,829870.0,755806.0,829708.0,701428.0,485072.0,610552.0,506903.0,498112.0,510240.0,504623.0,459671.0,501219.0,470605.0,493271.0,563425.0,576898.0,589325.0,637195.0,615003.0,659065.0,615720.0,592880.0,549735.0,517245.0,498169.0,15.049181564930743,14.375959225167572,13.682910323216293,13.306534696742434,13.261080271419797,13.305215915586937,13.162678955258682,13.406639025352293,13.350037705059998,13.439692806911301,13.280868806932451,12.911703228051941,13.149348989599773,12.952980426442933,12.944038519908192,12.979354878523097,12.956515141633165,12.870459100833058,12.95385634194039,12.900177941772828,12.941294795666286,13.070655914846006,13.099362950610695,13.127292311746503,13.18389701444426,13.167739664000289,13.22755980287048,13.15938943861803,13.136260861539796,13.041573855298264,12.986852762259916,12.95151817721674
disco,10204.753674973552,-10549.779364826221,-4524.873787014795,-1584.6635738623852,-3741.769301798757,-5338.759288118522,-4568.443201656841,-2017.0489211540728,-5868.7633148563045,-2126.9493612941774,-4050.9028253309148,-1578.2469442162171,5184558.0,3775723.0,3187313.0,1795485.0,1698829.0,1517275.0,1619823.0,1286300.0,1369264.0,1384272.0,1176505.0,886247.0,924336.0,867771.0,674420.0,626735.0,663224.0,652238.0,728423.0,693147.0,710984.0,585657.0,612038.0,504202.0,614429.0,512761.0,459212.0,437191.0,390018.0,338889.0,390072.0,364496.0,14.963252305181616,14.800165888896402,14.62554107041481,14.177109729077532,14.13755262314242,14.0476859715718,14.052723842793968,13.87845990442954,13.935728301739426,13.946598254911619,13.779846751769782,13.505728205698759,13.519810451743714,13.476521933536528,13.249992216033903,13.161656138638314,13.215356027866857,13.185497305253351,13.309396983435677,13.26581924094698,13.287062810158101,13.094037859888438,13.130371793790065,12.933746853750046,13.129223558791049,12.968541386701949,12.844090793167465,12.813088880776716,12.690158552414813,12.558100048674468,12.703075072989213,12.60567625933092
disco,9667.109540723715,-6304.766611199002,-7424.6735142862135,-6623.317379865414,-1156.762104905375,-2623.517051125645,-1819.5100983143834,746.6376836352741,-3608.8672371998296,-1292.0215773704556,-291.74611536814353,-3621.727911079882,4496720.0,2314244.0,2922891.0,2240965.0,2090282.0,1512563.0,997520.0,991400.0,1070006.0,810247.0,683599.0,408505.0,337568.0,374932.0,322261.0,351578.0,336713.0,354449.0,312474.0,305757.0,347060.0,315662.0,250183.0,243199.0,258069.0,265070.0,230812.0,232950.0,258756.0,222448.0,203415.0,177578.0,14.65818424920262,14.368099715544712,14.598083682309346,14.327685326186735,14.35180489933326,14.030543443034059,13.54643216287546,13.61415322309959,13.673285411857337,13.411971198143496,13.262826143090667,12.742473363083288,12.545095293424515,12.664210561072265,12.503640855085504,12.606632047512571,12.546167824924717,12.587722764877586,12.475852598881524,12.46788702528065,12.577682922567597,12.498737238718885,12.273718881329474,12.24179162939778,12.287713949787761,12.31818697824097,12.191277147438521,12.18962822431884,12.29788429874139,12.141130092987583,12.055884594323791,11.930038920485826
disco,8677.206639088754,-3429.69005437558,-7193.6879441197425,-3564.3859646365154,-5928.192958114453,-6564.347961323583,-4857.97869760413,-5725.199945749237,-4499.225740917011,-2858.5450490553867,-4264.27673771149,-3319.5138057737554,3971956.0,2209711.0,1369767.0,1036046.0,849650.0,724322.0,585618.0,443842.0,430878.0,454639.0,377357.0,329102.0,307579.0,251818.0,194642.0,179220.0,183751.0,156900.0,143841.0,125599.0,139413.0,121322.0,133027.0,122379.0,131408.0,128460.0,120333.0,124824.0,112238.0,109417.0,114848.0,132079.0,14.515875114504405,14.330344379852034,13.812714284091737,13.606129520486405,13.378464472771496,13.312329561444217,13.052504626867997,12.81574073432604,12.752547342558596,12.854120423908919,12.644036302557637,12.515547972366296,12.429741190947796,12.24997468821651,11.94774093629177,11.885108725779393,11.892582893302379,11.785822946766391,11.675893875625897,11.532542771983017,11.654045632015356,11.535579348280299,11.629640618424544,11.53062173870831,11.618347604189466,11.595618383888798,11.520781926525673,11.566478388957316,11.460096805068682,11.43822490223875,11.484471206817727,11.622477631127508
disco,9518.571628985865,-7302.568459716797,-2152.8569264338366,-812.927076751759,-1249.6771604040405,-920.5520447788971,-2287.4561020991932,-355.36580250250444,-2313.5562764709944,3033.579078142986,-2639.2626974416153,-1368.069621533676,4388651.0,2313416.0,2536279.0,1567400.0,1319665.0,1533315.0,939983.0,715794.0,760324.0,679992.0,655803.0,523922.0,677314.0,527448.0,388274.0,354118.0,439470.0,369477.0,407577.0,415585.0,482980.0,432976.0,452522.0,371603.0,376298.0,281241.0,262768.0,288851.0,262951.0,256614.0,250841.0,256848.0,14.637353560140888,14.379355682834479,14.477131294599477,13.974552628368409,13.884570538663862,13.968887705676114,13.516666425696782,13.296079680609923,13.340337388635659,13.251685298884126,13.210877273774086,12.985059435234177,13.200097321805062,12.9985692206132,12.688579028862463,12.571269555011126,12.815004108605617,12.645329962590015,12.706116862616213,12.747645004141102,12.891731806871684,12.797594360320838,12.832297792094613,12.637711026721457,12.629827414774107,12.366460746991216,12.307432675264367,12.39862616972062,12.312168050911595,12.287718845815457,12.266665986294456,12.27540925120997
disco,8884.245699008443,-8816.527472679554,2900.462930009212,4069.449069334895,5737.911800423558,1750.149212310124,232.74151604672096,62.21023492575919,-1313.3117377402573,141.9808657227791,1175.7275355076513,-1052.7730586790324,5209415.0,1280909.0,614803.0,722305.0,752354.0,965384.0,937235.0,822122.0,643613.0,520565.0,461228.0,337272.0,299695.0,318247.0,282644.0,295196.0,310755.0,292291.0,264291.0,284014.0,246700.0,227704.0,219239.0,191971.0,189855.0,190404.0,233703.0,194577.0,220470.0,201493.0,182593.0,179552.0,14.84502151245526,13.829031366108259,13.175790003057905,13.287719001095516,13.364330007097987,13.619100816755907,13.577578822076408,13.437884417091926,13.181609591153018,12.984306951689764,12.865315461385688,12.556371711547802,12.440097928637211,12.498089216985193,12.384703484321628,12.42489488609452,12.483014978331072,12.41468445532227,12.314820636345459,12.375085830026242,12.218796291870131,12.16054297562607,12.120642034427753,11.98358161336801,11.977519293140483,11.984712960872953,12.193898699653655,12.001077213583383,12.124086063012902,12.045167537960857,11.94414817918584,11.928792781200851
disco,10305.129056654892,-10448.849658576315,-2614.5639231752334,-5245.0030405718235,2731.870768943297,408.1719041752591,-1040.525490071779,-376.158771574077,-2625.7281203600596,-2663.388725931007,78.35968572621839,1239.6965598825102,5821989.0,2689799.0,2453021.0,2195756.0,2911333.0,1493454.0,1407945.0,1464416.0,1293614.0,881691.0,769271.0,651242.0,681955.0,759908.0,790043.0,759161.0,694562.0,704768.0,705081.0,726380.0,771218.0,852725.0,920228.0,951509.0,987880.0,918088.0,967694.0,907622.0,1024114.0,980058.0,952589.0,975796.0,15.125157360561689,14.58203521403645,14.4223582870356,14.401447275056428,14.697644146134477,14.030445768986556,13.966800862943462,14.013365860405813,13.884813529179821,13.520491223776384,13.383594387679432,13.220910765954148,13.264310487255681,13.361805270473912,13.404250753255493,13.37104973724015,13.28137497994785,13.289777815175775,13.299964803571395,13.322390227653479,13.389539446153563,13.486845963409271,13.551917139519636,13.606565197517506,13.62904646149286,13.555906359191884,13.613060487306472,13.551645800712514,13.667683681929566,13.635642238467716,13.604414686422547,13.630255124315557
disco,10036.587566565087,-9410.15714785371,-5872.099063535524,-6452.3906882595675,-1973.6877867710539,-5355.905511394888,2308.4683960493167,-2750.4801587836837,-3172.57052175122,-25.955502644709156,-4537.328272679288,-1964.6870464052367,4456554.0,2911141.0,3691196.0,2509738.0,1862615.0,1510898.0,1332834.0,1181605.0,845023.0,1079389.0,824745.0,749821.0,717734.0,641975.0,466380.0,385082.0,352727.0,339931.0,317732.0,358631.0,426823.0,549042.0,543025.0,433155.0,419347.0,449343.0,466814.0,485148.0,567002.0,735168.0,627476.0,595515.0,14.778815886172614,14.60807264766775,14.847110596241983,14.504299958787243,14.26785224694132,14.049030877852731,13.904708106927409,13.75317726555574,13.460966231418281,13.700079700201972,13.424790969424658,13.347269275929527,13.301878047210199,13.197407263486452,12.864003896630022,12.692748528995907,12.598054575354908,12.564037649774473,12.49666521054047,12.63249340821865,12.784944450650862,13.048629623679412,13.034790682258809,12.80513872040769,12.768318128940116,12.838200115349794,12.895608917662711,12.927379027047031,13.072790303705755,13.333370496662157,13.180564716390192,13.125837591840222
disco,9946.85195391461,-9518.249506674125,-2223.835610024381,-915.8380216883206,1915.719311102039,-1247.969418937428,-2634.556787392282,-2288.3561205361816,-3127.2415628982653,-3266.6846648559053,67.82590598514939,-2208.225198134306,6575171.0,2573389.0,1473899.0,1614445.0,1203538.0,1048700.0,961065.0,1075099.0,772766.0,911256.0,776355.0,514507.0,627080.0,663639.0,586775.0,601573.0,598504.0,579594.0,587702.0,541388.0,590425.0,589094.0,548022.0,542221.0,561305.0,705466.0,780030.0,828518.0,817603.0,765003.0,711933.0,726469.0,15.222860477715983,14.53750391598723,14.006321258954072,14.100448454352428,13.816896181702479,13.649015276105144,13.517924582827801,13.696497275742779,13.375342264216288,13.528394028892022,13.371072066519366,12.97279616077172,13.156755088479882,13.227731546372123,13.102853987766528,13.144583426228825,13.1272060880368,13.088063993910561,13.102224514218921,13.038067874002882,13.10159152105077,13.108592959160191,13.032977475478502,13.027595928166605,13.07187221110074,13.29140375801577,13.400818399478721,13.460022096798726,13.440555575545543,13.375005211242916,13.312985385683017,13.317723221747734
disco,9636.633879132965,-9382.60696181634,-6768.585623871985,-2428.78982306859,-98.33545349003039,1161.1954230162598,-1135.9534175362498,-6921.940554574913,-4592.342587935448,-1554.7173732316305,-5207.901831189362,-863.4536941122733,3416411.0,1350741.0,1011017.0,1100227.0,1416174.0,1362038.0,929710.0,855682.0,728070.0,694212.0,653841.0,790619.0,664335.0,502128.0,489767.0,394869.0,376282.0,377030.0,380590.0,309903.0,294121.0,308474.0,322580.0,293759.0,275930.0,258625.0,255535.0,233329.0,196746.0,197959.0,189303.0,188438.0,14.573208458936696,13.764732803259491,13.49533942758893,13.527419249807426,13.7899279114767,13.709316403887362,13.506238681253276,13.4369548364092,13.331484616457976,13.26853478422648,13.194594927761143,13.372234469149692,13.206731838376795,12.926272760871518,12.90695043204723,12.704162984586802,12.665429772387899,12.662931212156053,12.674698549210467,12.469998490479398,12.429236842689127,12.474894180489622,12.496666242736305,12.41141561308053,12.345368316586995,12.275180406733982,12.254351411929884,12.182543995452994,12.012163003396678,12.020560900395209,11.97346123881231,11.968597864004439
disco,9270.457033522858,-6240.062527788059,-12527.613712036635,-6167.57919364043,-1743.1245401078068,-444.7517050458897,-3565.888289063107,-6004.977773572712,-5355.207730289495,-683.6824153089493,-1641.0330965910725,-4553.568019678603,3886288.0,1283463.0,1578629.0,1977231.0,1847939.0,1723750.0,1091679.0,952911.0,694900.0,530847.0,565891.0,441891.0,321691.0,231843.0,226658.0,263167.0,236836.0,208951.0,181993.0,178856.0,150674.0,136223.0,131921.0,129452.0,129378.0,123890.0,115696.0,111532.0,104663.0,108199.0,107976.0,115964.0,14.497133391676634,13.795836063114026,13.920786714051776,14.177115347770327,14.220125481268978,14.041764193643866,13.706524840524205,13.588025599774557,13.289533802620193,12.990490295686737,12.993257765849291,12.808315821193027,12.501913217820732,12.177689402733893,12.145514992609888,12.310076286731581,12.195164000758076,12.072536063368808,11.939306903336904,11.919476257828583,11.752344429379523,11.656919461823536,11.62343471143546,11.599328450544894,11.61354519524863,11.567892014217051,11.487666208454428,11.453546831082376,11.378740756540212,11.429770084612715,11.412102282369325,11.50316967771438
disco,9908.1911359568,-6093.260756434469,-7324.037453634306,4442.349726409593,-3970.8110072879394,-3400.4583401332507,-3295.32294651486,1171.0949977056437,-2736.5481633799645,2593.358541708377,-763.7544099212328,3748.086481857269,4995053.0,3331720.0,1900410.0,1182043.0,1408987.0,1233966.0,1519122.0,1259902.0,1276374.0,1095119.0,1144790.0,640752.0,918337.0,550866.0,542605.0,482258.0,533639.0,390435.0,446936.0,343864.0,350705.0,429655.0,371134.0,338372.0,280196.0,216361.0,208760.0,195899.0,145337.0,134281.0,111046.0,95201.0,14.914720097908646,14.768964633410611,14.121867949569534,13.667799072424922,13.825763176298036,13.757569892451766,13.941115764897424,13.840388356296652,13.784823793545582,13.732860055707798,13.684774348370368,13.203475423703985,13.428571911836638,13.030615268763283,13.007009073631815,12.92440525007184,13.0084041672062,12.691145432195883,12.847544895333508,12.562837883257249,12.583198595845245,12.733376752940066,12.631935177226115,12.530406593362837,12.342258039892654,12.104985884278475,12.060649349803171,11.95649478030559,11.697110889124723,11.594386322598732,11.418162165866946,11.290985592978398
disco,9957.485652851823,-9937.939326218284,-2704.529245035829,-5667.228687228739,-4167.951486729346,-1898.3626984411355,-2499.0947076444845,-2627.669908286435,-3215.603731339323,-2316.4281037746982,-7939.855555695935,-3554.266769677024,3392927.0,2080972.0,3574853.0,1394043.0,1269686.0,1424072.0,1379369.0,928524.0,747635.0,599439.0,635021.0,592050.0,750169.0,629262.0,492068.0,461388.0,439958.0,457491.0,517333.0,491720.0,470498.0,477153.0,401774.0,415790.0,478773.0,397804.0,402621.0,301050.0,274716.0,273026.0,288196.0,339812.0,14.400237694062337,14.182963965286687,14.767813681288462,13.940000412817339,13.842316857341324,13.950544563473215,13.906325328263446,13.503451801745076,13.333851383691014,13.132689369759271,13.158476432766621,13.119494027723336,13.350758285054795,13.16063079265906,12.915742329952902,12.873698350093493,12.822540327188413,12.847455318424295,12.971511128380422,12.921831727024577,12.896742514185627,12.901506578850654,12.715046319218489,12.763147276935086,12.894003667159877,12.728445124913826,12.730505108333924,12.443973091602365,12.354990240664014,12.347031525882816,12.389123847127847,12.565944615779268
disco,9787.873720549798,-9216.833729037024,-1758.8839315006478,-4212.324992917386,147.06915004273486,-1369.6245639281299,305.3561882575638,496.53438031770344,-5411.552621310251,-4005.5700900273255,-964.5624888689262,-2152.113132079091,5860466.0,1986792.0,1692933.0,1562294.0,1434883.0,724548.0,688974.0,639000.0,558960.0,776493.0,446968.0,388488.0,486038.0,454120.0,398773.0,445580.0,438553.0,457764.0,502262.0,495171.0,518423.0,526347.0,460668.0,416612.0,498722.0,526481.0,483517.0,481541.0,434377.0,457954.0,469568.0,408588.0,15.049723594117019,14.236432375121803,14.079880179267526,13.978560035342216,13.971061576342962,13.286876701056045,13.210690617642959,13.166400447083006,13.054570513934278,13.270355627595016,12.837699293088797,12.693947509122822,12.89128635552148,12.849218025794732,12.72589161382004,12.8265406529948,12.82222173072475,12.86512672414351,12.948757826629265,12.94626748095086,12.99946914125655,12.999597279342751,12.870455815998632,12.760945558130157,12.949619002260961,13.00030659845065,12.923529666229772,12.916243986968517,12.820179542630555,12.863137820209202,12.889211876761886,12.758700727938146
disco,10178.686716308044,-9392.052622214094,-4754.383173222047,-3154.0287453185447,-1850.5872726336981,-1668.818212902625,-709.1858444920543,-955.4218008494584,-1378.9310834798014,1429.1285827905845,-3309.6954449085815,-3131.105382751814,4805440.0,2134324.0,3236918.0,1816226.0,1813555.0,1819964.0,1298914.0,1172163.0,1191805.0,862490.0,915802.0,1309700.0,1012952.0,892293.0,716635.0,801829.0,650522.0,739638.0,679646.0,644151.0,714914.0,580355.0,495301.0,641065.0,395150.0,379356.0,601878.0,371791.0,306514.0,362134.0,405792.0,333861.0,14.850993121927614,14.19354331932313,14.63193234977498,14.176379253265313,14.153588911814369,14.186724805034268,13.809717168307465,13.772656097634881,13.772115200929667,13.45065622779087,13.529033411849493,13.903932769070598,13.649575284463555,13.494624427123505,13.285685907269686,13.384911796653618,13.182004129312142,13.309633092859798,13.23593208635844,13.195884818628661,13.290023588335654,13.06200296304061,12.912541531628587,13.034250758884566,12.699457817502198,12.652348879895703,12.959300414793123,12.575936892258268,12.435710060601902,12.524659913200624,12.587417533873015,12.366892622637991
disco,10199.786980956946,-10817.599815413329,-2993.201831551419,-2570.4444438751684,535.5202234803841,473.5554625144687,-786.7426440243185,156.68274894340348,-2409.4881533538087,-5333.8142196867475,799.337730163476,1387.0867995414092,5501871.0,2114223.0,2067464.0,1952581.0,2196587.0,1349995.0,1188515.0,1552755.0,1799022.0,837751.0,727573.0,704794.0,763988.0,824507.0,918034.0,880260.0,774623.0,777904.0,711240.0,628765.0,616931.0,670781.0,625437.0,661131.0,707928.0,609231.0,599031.0,553637.0,495331.0,551913.0,542329.0,555246.0,15.072627322520274,14.24128787057582,14.16494593800699,14.257000325120117,14.38474498933065,13.886874154467504,13.788926639812228,14.031948402078054,14.235136698838422,13.448797001892451,13.315199039882717,13.283616803911332,13.378761967085332,13.455217813647009,13.558597930308485,13.515361596468814,13.387201069006212,13.395980729713639,13.308418951490225,13.18596004305573,13.1616098957077,13.246141711859444,13.184869560966362,13.227025712989855,13.290877658869357,13.141895947026702,13.141653051734444,13.06034093824215,12.953712528757602,13.062867901555665,13.028047065773057,13.050903460264983
disco,9804.772593283853,-10041.869280283729,-7773.2997183481575,-5202.022745102867,-2480.0539865746905,-4568.162616161976,-2674.0918358282806,-2062.132067992239,-7265.000531291858,-4305.807100524706,-2536.274333669734,-763.1424287344015,3603519.0,2092745.0,2062769.0,2400341.0,1726207.0,1272651.0,1177009.0,1122004.0,1122329.0,750533.0,681933.0,610952.0,689019.0,477462.0,388580.0,329244.0,327435.0,321147.0,401294.0,466402.0,378729.0,336595.0,308773.0,287812.0,310474.0,340689.0,337139.0,333517.0,310373.0,305995.0,333096.0,326652.0,14.725359919734398,14.26688451416355,14.1976023930529,14.392318404200644,14.155107899480791,13.838450142866428,13.770407013354397,13.751710641472615,13.747998589504421,13.338890163109092,13.257293681372342,13.137784363167997,13.26652436032951,12.898438434823259,12.685587869698315,12.518678056370005,12.521150269112175,12.500986027016511,12.734168352097338,12.876349091505583,12.673562309391766,12.553076171254986,12.470311100792957,12.390008322507317,12.475188952942935,12.563781046129499,12.550364018605713,12.55587470444302,12.479565273532582,12.44994136797076,12.540073822837698,12.517853293474111
disco,9755.084058670882,-4822.373336486949,-10788.028569660815,-3031.650217571854,-3875.889799508469,562.3440703676775,3735.681254604537,-1268.1966442189723,-4701.161923026033,5999.499577643099,4152.397183183654,-6616.577647528778,3661124.0,1393644.0,2120306.0,2386073.0,1752871.0,1405658.0,570633.0,732431.0,785502.0,692483.0,669801.0,610638.0,520327.0,361428.0,297487.0,308715.0,271150.0,285805.0,259978.0,235099.0,226425.0,176840.0,143396.0,137349.0,118835.0,129410.0,131173.0,141536.0,127565.0,117600.0,122327.0,126949.0,14.522855136147136,13.67013596994195,13.946977748422446,14.208351851860122,14.02728082342737,13.501357343530671,13.021397747022993,13.236463378033614,13.292464794520448,13.217621218146943,13.13885656807203,13.08138013949993,12.95240299270021,12.624159987776565,12.42610711482579,12.46135790939638,12.33848325891484,12.387878029681103,12.277966137999549,12.190474918626968,12.147856487053915,11.916516951552046,11.694644374805359,11.651934546980923,11.51306162724374,11.598239790143204,11.61601181833529,11.691702889701633,11.588779955479728,11.51348483593089,11.534645508967472,11.57957336512525
